configuration,num_items,group,groupID
divergent,25,"{'item_1': [75, 20, 5, 92], 'item_2': [32, 42, 48, 71], 'item_3': [91, 63, 31, 78], 'item_4': [54, 94, 54, 5], 'item_5': [1, 100, 72, 85], 'item_6': [20, 79, 19, 96], 'item_7': [50, 8, 89, 50], 'item_8': [1, 35, 2, 5], 'item_9': [57, 84, 14, 26], 'item_10': [5, 86, 22, 82], 'item_11': [14, 29, 74, 67], 'item_12': [51, 63, 1, 66], 'item_13': [99, 29, 4, 96], 'item_14': [85, 51, 47, 1], 'item_15': [64, 94, 62, 54], 'item_16': [69, 6, 76, 69], 'item_17': [5, 5, 88, 81], 'item_18': [42, 46, 62, 14], 'item_19': [4, 90, 1, 17], 'item_20': [70, 1, 7, 42], 'item_21': [31, 34, 8, 70], 'item_22': [48, 16, 38, 1], 'item_23': [83, 5, 5, 23], 'item_24': [15, 1, 97, 44], 'item_25': [56, 99, 8, 25]}",30.0
divergent,25,"{'item_1': [95, 39, 4, 11], 'item_2': [44, 72, 32, 17], 'item_3': [12, 32, 20, 5], 'item_4': [2, 5, 96, 91], 'item_5': [19, 69, 90, 3], 'item_6': [12, 11, 57, 3], 'item_7': [21, 67, 90, 41], 'item_8': [91, 1, 69, 11], 'item_9': [42, 56, 5, 3], 'item_10': [7, 45, 5, 88], 'item_11': [5, 73, 1, 100], 'item_12': [45, 1, 67, 5], 'item_13': [15, 5, 66, 88], 'item_14': [88, 97, 9, 36], 'item_15': [5, 72, 55, 59], 'item_16': [17, 87, 21, 22], 'item_17': [25, 62, 33, 1], 'item_18': [1, 4, 50, 53], 'item_19': [25, 11, 74, 19], 'item_20': [20, 99, 72, 43], 'item_21': [75, 18, 1, 95], 'item_22': [1, 82, 30, 72], 'item_23': [65, 78, 58, 71], 'item_24': [9, 69, 52, 1], 'item_25': [9, 89, 51, 33]}",31.0
divergent,25,"{'item_1': [5, 42, 87, 84], 'item_2': [60, 53, 1, 73], 'item_3': [56, 1, 51, 80], 'item_4': [1, 51, 70, 87], 'item_5': [6, 31, 89, 5], 'item_6': [38, 7, 52, 40], 'item_7': [36, 16, 14, 94], 'item_8': [49, 1, 87, 8], 'item_9': [70, 52, 5, 1], 'item_10': [93, 22, 1, 1], 'item_11': [30, 95, 26, 5], 'item_12': [57, 55, 16, 22], 'item_13': [48, 57, 7, 95], 'item_14': [89, 59, 89, 16], 'item_15': [37, 72, 97, 3], 'item_16': [3, 90, 57, 94], 'item_17': [5, 5, 52, 6], 'item_18': [55, 31, 33, 57], 'item_19': [50, 56, 98, 16], 'item_20': [45, 5, 99, 74], 'item_21': [96, 68, 5, 91], 'item_22': [5, 68, 47, 77], 'item_23': [43, 36, 94, 29], 'item_24': [1, 96, 64, 79], 'item_25': [33, 100, 17, 18]}",32.0
divergent,25,"{'item_1': [5, 33, 83, 6], 'item_2': [89, 3, 2, 88], 'item_3': [15, 54, 99, 81], 'item_4': [82, 49, 85, 57], 'item_5': [11, 19, 34, 34], 'item_6': [56, 1, 59, 88], 'item_7': [1, 63, 5, 60], 'item_8': [21, 29, 82, 16], 'item_9': [42, 36, 5, 5], 'item_10': [35, 4, 10, 57], 'item_11': [89, 93, 85, 17], 'item_12': [83, 49, 52, 20], 'item_13': [52, 67, 5, 5], 'item_14': [70, 53, 84, 63], 'item_15': [38, 91, 14, 57], 'item_16': [69, 48, 76, 1], 'item_17': [59, 82, 1, 8], 'item_18': [20, 72, 55, 1], 'item_19': [48, 5, 84, 87], 'item_20': [17, 5, 93, 71], 'item_21': [98, 26, 1, 90], 'item_22': [1, 62, 55, 90], 'item_23': [3, 55, 96, 96], 'item_24': [5, 74, 45, 3], 'item_25': [76, 1, 77, 58]}",33.0
divergent,25,"{'item_1': [81, 5, 91, 58], 'item_2': [14, 100, 55, 43], 'item_3': [13, 93, 83, 16], 'item_4': [61, 43, 52, 1], 'item_5': [6, 71, 13, 78], 'item_6': [36, 7, 2, 65], 'item_7': [80, 70, 2, 94], 'item_8': [78, 40, 11, 53], 'item_9': [73, 72, 5, 86], 'item_10': [30, 48, 64, 94], 'item_11': [53, 92, 8, 92], 'item_12': [31, 5, 86, 100], 'item_13': [5, 1, 36, 92], 'item_14': [56, 10, 6, 81], 'item_15': [22, 29, 62, 89], 'item_16': [100, 68, 1, 82], 'item_17': [67, 36, 56, 20], 'item_18': [93, 10, 5, 5], 'item_19': [68, 66, 32, 6], 'item_20': [1, 36, 23, 2], 'item_21': [53, 25, 1, 1], 'item_22': [62, 1, 79, 5], 'item_23': [25, 22, 16, 88], 'item_24': [5, 65, 41, 92], 'item_25': [1, 74, 32, 94]}",34.0
divergent,25,"{'item_1': [14, 73, 4, 40], 'item_2': [5, 88, 5, 66], 'item_3': [59, 33, 43, 37], 'item_4': [42, 45, 66, 35], 'item_5': [36, 34, 96, 96], 'item_6': [56, 5, 1, 50], 'item_7': [91, 60, 7, 5], 'item_8': [97, 41, 30, 5], 'item_9': [5, 1, 67, 78], 'item_10': [65, 7, 90, 92], 'item_11': [13, 90, 98, 7], 'item_12': [52, 37, 1, 94], 'item_13': [44, 69, 76, 1], 'item_14': [66, 31, 70, 2], 'item_15': [4, 31, 29, 84], 'item_16': [70, 61, 87, 62], 'item_17': [76, 43, 5, 15], 'item_18': [63, 1, 81, 4], 'item_19': [1, 70, 85, 1], 'item_20': [58, 17, 80, 52], 'item_21': [1, 67, 91, 52], 'item_22': [36, 5, 67, 23], 'item_23': [24, 99, 11, 54], 'item_24': [30, 66, 28, 17], 'item_25': [61, 86, 81, 14]}",35.0
divergent,25,"{'item_1': [86, 48, 61, 50], 'item_2': [35, 57, 69, 51], 'item_3': [87, 1, 81, 93], 'item_4': [20, 1, 16, 74], 'item_5': [1, 70, 86, 3], 'item_6': [64, 36, 22, 94], 'item_7': [44, 36, 9, 92], 'item_8': [18, 98, 5, 99], 'item_9': [59, 100, 24, 6], 'item_10': [94, 24, 64, 5], 'item_11': [75, 5, 1, 89], 'item_12': [69, 85, 56, 62], 'item_13': [1, 89, 53, 25], 'item_14': [56, 73, 17, 5], 'item_15': [17, 89, 58, 8], 'item_16': [33, 90, 8, 5], 'item_17': [40, 8, 32, 57], 'item_18': [5, 5, 100, 1], 'item_19': [80, 88, 5, 32], 'item_20': [5, 29, 1, 94], 'item_21': [99, 45, 16, 1], 'item_22': [26, 27, 2, 11], 'item_23': [49, 93, 47, 64], 'item_24': [23, 89, 80, 90], 'item_25': [82, 98, 10, 96]}",36.0
divergent,25,"{'item_1': [78, 52, 29, 8], 'item_2': [1, 100, 51, 85], 'item_3': [25, 72, 80, 2], 'item_4': [62, 21, 17, 88], 'item_5': [44, 29, 82, 5], 'item_6': [91, 1, 41, 32], 'item_7': [12, 18, 93, 8], 'item_8': [70, 5, 68, 97], 'item_9': [94, 39, 5, 96], 'item_10': [75, 5, 5, 1], 'item_11': [71, 61, 7, 17], 'item_12': [46, 5, 95, 72], 'item_13': [86, 71, 1, 78], 'item_14': [83, 14, 62, 72], 'item_15': [10, 26, 5, 75], 'item_16': [89, 37, 49, 1], 'item_17': [69, 71, 1, 2], 'item_18': [1, 77, 58, 50], 'item_19': [56, 63, 28, 5], 'item_20': [70, 31, 98, 76], 'item_21': [5, 1, 7, 34], 'item_22': [54, 83, 42, 23], 'item_23': [50, 62, 22, 1], 'item_24': [5, 89, 85, 84], 'item_25': [14, 76, 22, 70]}",37.0
divergent,25,"{'item_1': [1, 28, 99, 98], 'item_2': [32, 11, 99, 72], 'item_3': [15, 76, 1, 55], 'item_4': [41, 23, 70, 67], 'item_5': [59, 5, 3, 68], 'item_6': [77, 90, 5, 56], 'item_7': [5, 38, 5, 91], 'item_8': [56, 92, 50, 10], 'item_9': [71, 1, 68, 35], 'item_10': [43, 55, 45, 5], 'item_11': [86, 1, 58, 48], 'item_12': [51, 24, 77, 71], 'item_13': [54, 5, 3, 34], 'item_14': [17, 72, 54, 71], 'item_15': [93, 17, 39, 1], 'item_16': [37, 29, 1, 8], 'item_17': [68, 92, 44, 80], 'item_18': [5, 99, 76, 12], 'item_19': [1, 72, 51, 61], 'item_20': [3, 73, 70, 99], 'item_21': [17, 48, 85, 1], 'item_22': [69, 4, 54, 44], 'item_23': [7, 51, 2, 94], 'item_24': [49, 22, 88, 5], 'item_25': [37, 77, 82, 36]}",38.0
divergent,25,"{'item_1': [55, 20, 9, 74], 'item_2': [8, 16, 77, 70], 'item_3': [3, 1, 85, 89], 'item_4': [46, 68, 41, 5], 'item_5': [1, 51, 5, 88], 'item_6': [45, 1, 5, 5], 'item_7': [58, 50, 87, 1], 'item_8': [5, 5, 85, 41], 'item_9': [32, 6, 73, 27], 'item_10': [2, 67, 61, 20], 'item_11': [30, 66, 46, 92], 'item_12': [25, 95, 29, 64], 'item_13': [1, 82, 45, 32], 'item_14': [48, 100, 49, 36], 'item_15': [39, 34, 71, 74], 'item_16': [46, 99, 58, 1], 'item_17': [10, 78, 84, 79], 'item_18': [5, 74, 78, 23], 'item_19': [54, 1, 1, 33], 'item_20': [51, 72, 48, 94], 'item_21': [50, 87, 89, 92], 'item_22': [94, 5, 80, 34], 'item_23': [84, 98, 1, 96], 'item_24': [52, 62, 11, 92], 'item_25': [27, 47, 50, 72]}",39.0
divergent,25,"{'item_1': [94, 34, 5, 100], 'item_2': [25, 70, 82, 23], 'item_3': [68, 8, 66, 1], 'item_4': [5, 1, 96, 12], 'item_5': [77, 5, 75, 89], 'item_6': [34, 87, 13, 1], 'item_7': [88, 86, 57, 94], 'item_8': [10, 77, 92, 99], 'item_9': [89, 10, 100, 76], 'item_10': [5, 52, 72, 93], 'item_11': [23, 53, 35, 26], 'item_12': [65, 4, 5, 55], 'item_13': [2, 62, 95, 80], 'item_14': [34, 1, 5, 77], 'item_15': [1, 40, 1, 60], 'item_16': [98, 72, 51, 5], 'item_17': [36, 47, 72, 27], 'item_18': [95, 48, 15, 34], 'item_19': [79, 11, 73, 74], 'item_20': [35, 44, 78, 2], 'item_21': [57, 72, 23, 19], 'item_22': [1, 82, 89, 76], 'item_23': [34, 5, 71, 5], 'item_24': [37, 49, 18, 95], 'item_25': [55, 98, 1, 17]}",40.0
divergent,25,"{'item_1': [5, 91, 5, 22], 'item_2': [58, 26, 100, 58], 'item_3': [93, 41, 48, 1], 'item_4': [29, 12, 43, 99], 'item_5': [13, 5, 64, 20], 'item_6': [64, 68, 1, 5], 'item_7': [15, 52, 12, 1], 'item_8': [42, 1, 76, 13], 'item_9': [41, 33, 3, 56], 'item_10': [60, 1, 43, 47], 'item_11': [94, 5, 88, 5], 'item_12': [67, 67, 4, 42], 'item_13': [78, 40, 51, 82], 'item_14': [42, 28, 30, 79], 'item_15': [45, 6, 16, 52], 'item_16': [66, 66, 1, 87], 'item_17': [19, 98, 5, 52], 'item_18': [33, 28, 68, 92], 'item_19': [5, 82, 91, 72], 'item_20': [1, 15, 35, 92], 'item_21': [73, 76, 100, 13], 'item_22': [26, 65, 83, 12], 'item_23': [1, 70, 63, 13], 'item_24': [15, 31, 99, 100], 'item_25': [8, 79, 87, 10]}",41.0
divergent,25,"{'item_1': [59, 1, 88, 67], 'item_2': [95, 50, 88, 24], 'item_3': [4, 69, 6, 26], 'item_4': [68, 87, 99, 44], 'item_5': [76, 11, 39, 16], 'item_6': [38, 71, 27, 80], 'item_7': [86, 78, 36, 33], 'item_8': [5, 85, 49, 19], 'item_9': [80, 87, 1, 75], 'item_10': [63, 5, 27, 1], 'item_11': [38, 47, 61, 5], 'item_12': [41, 30, 55, 28], 'item_13': [15, 5, 61, 35], 'item_14': [28, 33, 16, 92], 'item_15': [95, 84, 1, 45], 'item_16': [5, 32, 70, 40], 'item_17': [3, 29, 68, 52], 'item_18': [12, 23, 99, 5], 'item_19': [97, 1, 62, 95], 'item_20': [15, 68, 90, 81], 'item_21': [1, 94, 5, 35], 'item_22': [1, 63, 45, 86], 'item_23': [93, 99, 19, 1], 'item_24': [72, 20, 5, 6], 'item_25': [46, 81, 97, 2]}",42.0
divergent,25,"{'item_1': [51, 9, 5, 1], 'item_2': [1, 75, 83, 36], 'item_3': [36, 4, 28, 5], 'item_4': [5, 46, 5, 14], 'item_5': [49, 5, 83, 10], 'item_6': [23, 58, 83, 47], 'item_7': [65, 1, 42, 63], 'item_8': [69, 18, 42, 1], 'item_9': [5, 20, 40, 7], 'item_10': [67, 65, 1, 84], 'item_11': [30, 28, 25, 96], 'item_12': [5, 10, 96, 100], 'item_13': [4, 38, 41, 94], 'item_14': [25, 17, 97, 9], 'item_15': [4, 50, 52, 5], 'item_16': [58, 24, 91, 56], 'item_17': [6, 96, 1, 27], 'item_18': [57, 54, 28, 20], 'item_19': [6, 72, 16, 4], 'item_20': [1, 5, 24, 54], 'item_21': [81, 1, 46, 31], 'item_22': [56, 3, 16, 88], 'item_23': [12, 73, 42, 58], 'item_24': [2, 46, 75, 95], 'item_25': [74, 34, 25, 99]}",43.0
divergent,25,"{'item_1': [1, 33, 31, 48], 'item_2': [1, 95, 49, 72], 'item_3': [79, 73, 5, 53], 'item_4': [58, 71, 11, 21], 'item_5': [84, 7, 56, 64], 'item_6': [90, 28, 44, 11], 'item_7': [42, 44, 26, 14], 'item_8': [38, 10, 96, 46], 'item_9': [2, 27, 5, 97], 'item_10': [5, 1, 100, 40], 'item_11': [61, 31, 76, 71], 'item_12': [92, 5, 96, 48], 'item_13': [75, 7, 30, 99], 'item_14': [29, 4, 100, 28], 'item_15': [49, 33, 1, 99], 'item_16': [34, 67, 21, 58], 'item_17': [18, 79, 82, 89], 'item_18': [50, 1, 13, 80], 'item_19': [61, 2, 87, 12], 'item_20': [60, 52, 65, 5], 'item_21': [5, 50, 75, 1], 'item_22': [85, 15, 1, 30], 'item_23': [55, 97, 15, 5], 'item_24': [60, 36, 99, 91], 'item_25': [43, 5, 48, 1]}",44.0
divergent,25,"{'item_1': [80, 1, 87, 73], 'item_2': [48, 87, 36, 16], 'item_3': [78, 72, 3, 89], 'item_4': [65, 13, 73, 100], 'item_5': [23, 62, 81, 1], 'item_6': [75, 70, 98, 61], 'item_7': [21, 24, 71, 72], 'item_8': [44, 17, 24, 1], 'item_9': [5, 1, 92, 49], 'item_10': [67, 5, 5, 5], 'item_11': [79, 5, 14, 61], 'item_12': [9, 45, 49, 93], 'item_13': [68, 76, 6, 87], 'item_14': [94, 24, 88, 81], 'item_15': [52, 47, 5, 93], 'item_16': [55, 44, 1, 48], 'item_17': [16, 60, 81, 95], 'item_18': [15, 56, 38, 30], 'item_19': [1, 85, 35, 84], 'item_20': [5, 88, 46, 78], 'item_21': [28, 2, 71, 97], 'item_22': [1, 84, 76, 63], 'item_23': [84, 36, 79, 5], 'item_24': [51, 79, 1, 92], 'item_25': [56, 57, 98, 91]}",45.0
divergent,25,"{'item_1': [11, 5, 92, 87], 'item_2': [23, 1, 65, 44], 'item_3': [30, 35, 5, 29], 'item_4': [29, 5, 2, 86], 'item_5': [1, 23, 98, 67], 'item_6': [18, 8, 1, 79], 'item_7': [50, 57, 9, 7], 'item_8': [64, 1, 73, 26], 'item_9': [5, 7, 44, 94], 'item_10': [1, 69, 5, 29], 'item_11': [6, 88, 43, 98], 'item_12': [99, 15, 1, 19], 'item_13': [57, 43, 90, 3], 'item_14': [23, 5, 94, 7], 'item_15': [9, 79, 3, 5], 'item_16': [5, 17, 89, 1], 'item_17': [22, 55, 29, 58], 'item_18': [24, 65, 43, 77], 'item_19': [45, 72, 86, 29], 'item_20': [42, 33, 14, 61], 'item_21': [2, 84, 21, 1], 'item_22': [53, 70, 39, 69], 'item_23': [40, 93, 74, 94], 'item_24': [37, 96, 4, 5], 'item_25': [8, 84, 78, 35]}",46.0
divergent,25,"{'item_1': [31, 69, 18, 75], 'item_2': [92, 57, 5, 72], 'item_3': [72, 53, 98, 88], 'item_4': [6, 11, 91, 71], 'item_5': [23, 91, 5, 37], 'item_6': [5, 47, 95, 37], 'item_7': [88, 60, 23, 33], 'item_8': [99, 23, 14, 5], 'item_9': [33, 68, 44, 3], 'item_10': [4, 1, 7, 26], 'item_11': [78, 5, 10, 77], 'item_12': [11, 54, 66, 1], 'item_13': [80, 46, 86, 3], 'item_14': [5, 36, 69, 100], 'item_15': [59, 82, 8, 9], 'item_16': [75, 33, 1, 25], 'item_17': [28, 60, 67, 5], 'item_18': [90, 51, 99, 69], 'item_19': [69, 26, 98, 63], 'item_20': [41, 93, 39, 96], 'item_21': [7, 84, 39, 42], 'item_22': [1, 1, 7, 1], 'item_23': [99, 20, 5, 19], 'item_24': [1, 5, 1, 97], 'item_25': [95, 3, 85, 63]}",47.0
divergent,25,"{'item_1': [81, 48, 69, 4], 'item_2': [81, 5, 63, 96], 'item_3': [49, 6, 50, 98], 'item_4': [5, 98, 93, 37], 'item_5': [72, 46, 1, 41], 'item_6': [63, 7, 80, 86], 'item_7': [83, 55, 5, 30], 'item_8': [83, 68, 11, 62], 'item_9': [52, 33, 75, 9], 'item_10': [61, 69, 5, 22], 'item_11': [40, 72, 59, 4], 'item_12': [74, 18, 61, 82], 'item_13': [34, 98, 1, 5], 'item_14': [97, 24, 33, 85], 'item_15': [5, 63, 71, 97], 'item_16': [1, 64, 29, 20], 'item_17': [61, 8, 86, 3], 'item_18': [95, 5, 51, 19], 'item_19': [81, 91, 23, 1], 'item_20': [59, 31, 89, 1], 'item_21': [30, 1, 99, 30], 'item_22': [71, 1, 81, 5], 'item_23': [63, 1, 5, 6], 'item_24': [1, 99, 48, 16], 'item_25': [79, 71, 50, 33]}",48.0
divergent,25,"{'item_1': [85, 79, 33, 7], 'item_2': [46, 20, 95, 96], 'item_3': [94, 50, 12, 58], 'item_4': [69, 16, 9, 57], 'item_5': [5, 24, 5, 38], 'item_6': [24, 55, 28, 95], 'item_7': [1, 91, 65, 55], 'item_8': [1, 81, 96, 1], 'item_9': [21, 71, 77, 62], 'item_10': [39, 95, 59, 47], 'item_11': [23, 1, 74, 30], 'item_12': [90, 57, 1, 85], 'item_13': [5, 89, 17, 44], 'item_14': [83, 26, 30, 59], 'item_15': [55, 88, 1, 5], 'item_16': [36, 61, 28, 63], 'item_17': [66, 76, 52, 8], 'item_18': [59, 1, 11, 50], 'item_19': [34, 26, 97, 72], 'item_20': [67, 5, 8, 10], 'item_21': [52, 5, 83, 83], 'item_22': [78, 47, 5, 5], 'item_23': [85, 95, 25, 96], 'item_24': [86, 28, 72, 37], 'item_25': [99, 85, 97, 1]}",49.0
divergent,50,"{'item_1': [50, 49, 9, 1], 'item_2': [1, 46, 85, 86], 'item_3': [3, 16, 98, 74], 'item_4': [42, 16, 77, 45], 'item_5': [86, 10, 87, 90], 'item_6': [83, 28, 82, 21], 'item_7': [94, 1, 99, 60], 'item_8': [26, 58, 71, 88], 'item_9': [21, 12, 54, 90], 'item_10': [96, 90, 13, 25], 'item_11': [32, 73, 5, 58], 'item_12': [18, 94, 91, 99], 'item_13': [33, 96, 99, 1], 'item_14': [66, 24, 40, 1], 'item_15': [85, 27, 4, 72], 'item_16': [55, 38, 21, 88], 'item_17': [6, 46, 34, 81], 'item_18': [59, 100, 2, 91], 'item_19': [88, 4, 30, 80], 'item_20': [19, 79, 61, 13], 'item_21': [1, 70, 5, 51], 'item_22': [40, 79, 28, 98], 'item_23': [43, 96, 1, 38], 'item_24': [31, 33, 83, 38], 'item_25': [57, 46, 25, 88], 'item_26': [97, 28, 13, 20], 'item_27': [32, 25, 93, 3], 'item_28': [95, 5, 98, 9], 'item_29': [24, 35, 52, 17], 'item_30': [24, 53, 3, 27], 'item_31': [5, 84, 63, 52], 'item_32': [83, 86, 22, 5], 'item_33': [59, 65, 67, 47], 'item_34': [20, 93, 77, 16], 'item_35': [48, 80, 50, 83], 'item_36': [91, 79, 84, 99], 'item_37': [53, 1, 1, 47], 'item_38': [5, 37, 99, 56], 'item_39': [15, 13, 23, 86], 'item_40': [24, 5, 86, 93], 'item_41': [83, 6, 37, 5], 'item_42': [31, 67, 30, 27], 'item_43': [77, 7, 17, 100], 'item_44': [21, 47, 54, 99], 'item_45': [52, 5, 74, 42], 'item_46': [27, 70, 63, 11], 'item_47': [57, 83, 84, 64], 'item_48': [35, 18, 100, 53], 'item_49': [35, 40, 63, 14], 'item_50': [64, 41, 35, 45]}",50.0
divergent,50,"{'item_1': [10, 31, 63, 41], 'item_2': [28, 41, 59, 4], 'item_3': [81, 1, 73, 15], 'item_4': [8, 4, 1, 86], 'item_5': [89, 17, 15, 5], 'item_6': [61, 46, 95, 1], 'item_7': [54, 42, 67, 3], 'item_8': [6, 7, 52, 96], 'item_9': [58, 55, 22, 73], 'item_10': [73, 3, 76, 5], 'item_11': [5, 9, 73, 30], 'item_12': [56, 24, 41, 95], 'item_13': [37, 70, 38, 92], 'item_14': [32, 88, 41, 38], 'item_15': [85, 1, 1, 42], 'item_16': [59, 7, 97, 18], 'item_17': [89, 65, 1, 94], 'item_18': [69, 67, 94, 65], 'item_19': [2, 47, 100, 1], 'item_20': [21, 44, 49, 83], 'item_21': [5, 80, 5, 86], 'item_22': [85, 6, 63, 49], 'item_23': [70, 73, 5, 4], 'item_24': [8, 83, 52, 41], 'item_25': [32, 90, 69, 54], 'item_26': [86, 3, 98, 40], 'item_27': [100, 28, 14, 30], 'item_28': [9, 33, 96, 55], 'item_29': [57, 58, 4, 5], 'item_30': [1, 5, 21, 77], 'item_31': [1, 80, 75, 94], 'item_32': [20, 74, 56, 60], 'item_33': [42, 35, 84, 6], 'item_34': [67, 95, 10, 23], 'item_35': [38, 63, 77, 48], 'item_36': [58, 86, 85, 18], 'item_37': [30, 87, 12, 30], 'item_38': [100, 5, 12, 69], 'item_39': [13, 50, 84, 35], 'item_40': [87, 99, 83, 18], 'item_41': [71, 63, 74, 10], 'item_42': [3, 77, 26, 21], 'item_43': [68, 70, 2, 7], 'item_44': [70, 7, 37, 39], 'item_45': [65, 78, 19, 23], 'item_46': [23, 89, 34, 93], 'item_47': [15, 20, 47, 48], 'item_48': [90, 79, 21, 22], 'item_49': [92, 1, 70, 97], 'item_50': [53, 30, 87, 51]}",51.0
divergent,50,"{'item_1': [90, 5, 35, 57], 'item_2': [63, 74, 2, 86], 'item_3': [5, 91, 87, 65], 'item_4': [33, 100, 85, 52], 'item_5': [9, 77, 5, 30], 'item_6': [57, 83, 2, 65], 'item_7': [44, 32, 93, 5], 'item_8': [21, 59, 1, 81], 'item_9': [63, 5, 83, 85], 'item_10': [9, 14, 43, 76], 'item_11': [100, 9, 29, 1], 'item_12': [92, 59, 13, 88], 'item_13': [65, 100, 11, 69], 'item_14': [5, 1, 79, 4], 'item_15': [40, 17, 94, 43], 'item_16': [70, 63, 8, 98], 'item_17': [40, 6, 5, 91], 'item_18': [40, 75, 32, 8], 'item_19': [98, 55, 30, 12], 'item_20': [87, 29, 15, 25], 'item_21': [85, 4, 96, 87], 'item_22': [71, 15, 98, 1], 'item_23': [41, 61, 60, 50], 'item_24': [5, 59, 15, 9], 'item_25': [46, 56, 29, 30], 'item_26': [88, 15, 62, 2], 'item_27': [21, 72, 60, 11], 'item_28': [71, 95, 36, 2], 'item_29': [25, 72, 39, 34], 'item_30': [6, 68, 100, 27], 'item_31': [8, 47, 23, 20], 'item_32': [2, 40, 70, 88], 'item_33': [37, 46, 59, 38], 'item_34': [94, 74, 47, 42], 'item_35': [8, 96, 100, 81], 'item_36': [76, 88, 4, 7], 'item_37': [68, 7, 22, 96], 'item_38': [16, 14, 28, 39], 'item_39': [33, 67, 60, 62], 'item_40': [1, 53, 15, 95], 'item_41': [30, 34, 87, 48], 'item_42': [26, 1, 69, 24], 'item_43': [87, 47, 73, 5], 'item_44': [46, 30, 1, 46], 'item_45': [1, 71, 46, 23], 'item_46': [28, 66, 50, 4], 'item_47': [8, 64, 32, 33], 'item_48': [93, 36, 90, 31], 'item_49': [45, 10, 81, 63], 'item_50': [94, 93, 30, 10]}",52.0
divergent,50,"{'item_1': [1, 25, 75, 28], 'item_2': [41, 16, 91, 81], 'item_3': [83, 82, 5, 38], 'item_4': [15, 84, 42, 28], 'item_5': [87, 95, 85, 21], 'item_6': [45, 32, 2, 87], 'item_7': [70, 75, 42, 29], 'item_8': [80, 46, 68, 73], 'item_9': [25, 18, 55, 74], 'item_10': [88, 1, 26, 11], 'item_11': [71, 65, 15, 98], 'item_12': [1, 1, 65, 65], 'item_13': [12, 8, 93, 70], 'item_14': [84, 76, 40, 38], 'item_15': [5, 5, 60, 80], 'item_16': [51, 56, 79, 76], 'item_17': [65, 4, 19, 89], 'item_18': [90, 58, 5, 69], 'item_19': [7, 42, 81, 24], 'item_20': [94, 76, 56, 7], 'item_21': [37, 96, 2, 53], 'item_22': [43, 95, 7, 48], 'item_23': [85, 62, 59, 78], 'item_24': [89, 47, 1, 24], 'item_25': [60, 40, 91, 8], 'item_26': [25, 61, 98, 35], 'item_27': [100, 30, 18, 43], 'item_28': [5, 29, 84, 37], 'item_29': [81, 5, 1, 86], 'item_30': [8, 85, 78, 93], 'item_31': [47, 37, 15, 82], 'item_32': [82, 90, 87, 5], 'item_33': [67, 50, 82, 95], 'item_34': [56, 88, 29, 25], 'item_35': [99, 8, 98, 60], 'item_36': [50, 29, 54, 37], 'item_37': [21, 97, 22, 76], 'item_38': [93, 31, 32, 96], 'item_39': [18, 49, 95, 7], 'item_40': [6, 85, 85, 25], 'item_41': [5, 58, 48, 1], 'item_42': [80, 28, 26, 50], 'item_43': [51, 66, 49, 10], 'item_44': [95, 12, 6, 92], 'item_45': [14, 89, 18, 37], 'item_46': [26, 28, 91, 19], 'item_47': [84, 17, 44, 5], 'item_48': [94, 41, 16, 2], 'item_49': [84, 98, 56, 1], 'item_50': [94, 13, 96, 91]}",53.0
divergent,50,"{'item_1': [69, 58, 53, 1], 'item_2': [56, 97, 50, 17], 'item_3': [82, 44, 44, 48], 'item_4': [79, 27, 40, 96], 'item_5': [45, 97, 16, 34], 'item_6': [86, 39, 5, 80], 'item_7': [45, 83, 64, 17], 'item_8': [5, 40, 6, 10], 'item_9': [91, 21, 66, 5], 'item_10': [35, 71, 49, 83], 'item_11': [8, 84, 8, 53], 'item_12': [95, 92, 49, 6], 'item_13': [34, 73, 74, 9], 'item_14': [84, 5, 65, 98], 'item_15': [92, 43, 90, 63], 'item_16': [70, 52, 49, 67], 'item_17': [51, 75, 77, 33], 'item_18': [2, 21, 27, 64], 'item_19': [46, 52, 91, 94], 'item_20': [61, 5, 86, 64], 'item_21': [5, 93, 22, 70], 'item_22': [43, 65, 74, 5], 'item_23': [69, 9, 19, 84], 'item_24': [1, 81, 69, 47], 'item_25': [60, 66, 4, 62], 'item_26': [86, 9, 98, 3], 'item_27': [20, 79, 79, 25], 'item_28': [81, 58, 11, 66], 'item_29': [97, 7, 64, 56], 'item_30': [77, 18, 1, 45], 'item_31': [58, 42, 6, 85], 'item_32': [1, 24, 81, 76], 'item_33': [44, 76, 85, 63], 'item_34': [100, 1, 27, 17], 'item_35': [65, 47, 1, 42], 'item_36': [59, 99, 97, 32], 'item_37': [78, 83, 76, 21], 'item_38': [80, 23, 60, 1], 'item_39': [17, 42, 96, 85], 'item_40': [8, 13, 87, 93], 'item_41': [67, 74, 13, 73], 'item_42': [98, 26, 44, 69], 'item_43': [49, 9, 57, 76], 'item_44': [82, 50, 5, 53], 'item_45': [15, 86, 10, 66], 'item_46': [25, 1, 68, 47], 'item_47': [85, 64, 20, 71], 'item_48': [18, 86, 4, 43], 'item_49': [56, 34, 77, 34], 'item_50': [72, 42, 3, 2]}",54.0
